duration,mmr,result,server,timestamp,top1type,jg1type,mid1type,ad1type,sup1type,top2type,jg2type,mid2type,ad2type,sup2type
913,Challenger,1,www,2020/11/18 17:50,鬥士續戰型,射手技能型,法師坦克型,射手技能型,輔助開戰型,鬥士爆發型,法師爆發型,法師坦克型,射手技能型,輔助開戰型
913,Challenger,1,www,2020/11/18 02:07,法師坦克型,鬥士爆發型,法師坦克型,射手技能型,輔助開戰型,刺客,射手技能型,鬥士爆發型,射手技能型,法師坦克型
913,Challenger,1,www,2020/11/14 17:30,鬥士全能型,射手增益型,刺客,射手技能型,法師爆發型,鬥士全能型,鬥士續戰型,法師拉打型,射手技能型,法師坦克型
913,Challenger,1,www,2020/11/14 16:48,坦克開戰型,鬥士續戰型,刺客,射手技能型,輔助開戰型,鬥士全能型,法師控制型,鬥士爆發型,射手技能型,法師爆發型
913,Challenger,1,www,2020/11/5 23:56,鬥士爆發型,法師控制型,法師爆發型,射手技能型,輔助保牌型,鬥士全能型,射手技能型,法師爆發型,射手技能型,法師爆發型
913,Challenger,1,www,2020/11/5 23:24,鬥士全能型,鬥士爆發型,刺客,射手技能型,坦克開戰型,鬥士爆發型,鬥士續戰型,刺客,射手技能型,鬥士爆發型
913,Challenger,1,www,2020/11/5 22:59,鬥士全能型,鬥士爆發型,法師爆發型,射手技能型,坦克開戰型,輔助保牌型,射手技能型,鬥士續戰型,射手技能型,輔助開戰型
913,Challenger,1,www,2020/11/5 22:19,鬥士全能型,法師控制型,法師控制型,射手技能型,鬥士爆發型,鬥士爆發型,射手技能型,法師爆發型,射手強化型,輔助開戰型
913,Challenger,1,www,2020/11/5 21:39,刺客,鬥士爆發型,法師爆發型,射手技能型,輔助開戰型,坦克開戰型,射手技能型,法師坦克型,射手技能型,輔助開戰型
914,Grandmaster,1,oce,2020/11/6 15:24,坦克阻擋型,法師爆發型,刺客,射手技能型,輔助保牌型,鬥士全能型,鬥士爆發型,鬥士爆發型,射手技能型,輔助開戰型
914,Grandmaster,1,oce,2020/11/6 04:31,鬥士全能型,法師爆發型,刺客,射手技能型,輔助保牌型,鬥士續戰型,法師控制型,法師控制型,射手增益型,輔助開戰型
914,Grandmaster,1,oce,2020/11/6 00:56,鬥士爆發型,法師爆發型,刺客,射手技能型,坦克阻擋型,鬥士全能型,法師爆發型,刺客,射手增益型,輔助開戰型
914,Grandmaster,1,oce,2020/11/4 16:13,法師拉打型,法師控制型,法師坦克型,射手技能型,射手技能型,鬥士爆發型,鬥士續戰型,法師坦克型,射手技能型,輔助開戰型
914,Grandmaster,1,oce,2020/11/4 13:56,鬥士全能型,刺客,刺客,射手技能型,法師爆發型,鬥士全能型,刺客,坦克開戰型,射手強化型,輔助開戰型
914,Grandmaster,1,oce,2020/10/30 14:33,鬥士全能型,射手技能型,坦克開戰型,射手技能型,法師爆發型,法師坦克型,鬥士爆發型,刺客,射手技能型,輔助開戰型
914,Grandmaster,1,oce,2020/10/30 14:05,輔助保牌型,射手技能型,法師坦克型,射手技能型,輔助保牌型,法師控制型,法師控制型,射手技能型,射手技能型,輔助開戰型
914,Grandmaster,1,oce,2020/10/30 13:19,坦克開戰型,鬥士爆發型,法師控制型,射手技能型,坦克開戰型,鬥士全能型,射手技能型,輔助保牌型,射手強化型,輔助保牌型
914,Grandmaster,1,oce,2020/10/30 12:42,鬥士全能型,刺客,法師爆發型,射手技能型,輔助保牌型,坦克開戰型,刺客,法師控制型,射手技能型,輔助開戰型
914,Grandmaster,1,oce,2020/10/30 12:05,鬥士全能型,法師控制型,刺客,射手技能型,輔助保牌型,輔助保牌型,射手增益型,法師站樁型,射手技能型,輔助保牌型
915,Challenger,1,www,2020/12/4 19:42,法師坦克型,刺客,法師爆發型,射手技能型,輔助開戰型,法師坦克型,鬥士續戰型,刺客,射手技能型,輔助保牌型
915,Challenger,1,www,2020/12/4 18:14,坦克開戰型,法師控制型,射手技能型,射手技能型,輔助開戰型,鬥士爆發型,射手技能型,法師坦克型,射手技能型,輔助開戰型
915,Challenger,1,www,2020/12/1 00:16,鬥士爆發型,鬥士續戰型,刺客,射手強化型,輔助開戰型,鬥士全能型,刺客,法師控制型,射手技能型,坦克開戰型
915,Challenger,1,www,2020/11/27 04:22,法師坦克型,射手技能型,刺客,射手技能型,輔助開戰型,鬥士續戰型,射手增益型,坦克開戰型,射手技能型,鬥士爆發型
915,Challenger,1,www,2020/11/27 03:52,法師坦克型,刺客,法師拉打型,射手技能型,法師爆發型,鬥士全能型,射手增益型,法師坦克型,射手技能型,輔助保牌型
915,Challenger,1,www,2020/11/27 03:30,鬥士爆發型,刺客,法師站樁型,射手技能型,輔助開戰型,射手技能型,鬥士爆發型,刺客,射手技能型,法師坦克型
915,Challenger,1,www,2020/11/26 14:19,鬥士爆發型,坦克開戰型,刺客,射手技能型,法師爆發型,鬥士全能型,鬥士續戰型,刺客,射手技能型,輔助保牌型
915,Challenger,1,www,2020/11/26 13:22,鬥士爆發型,坦克開戰型,刺客,射手技能型,坦克開戰型,鬥士全能型,刺客,刺客,射手技能型,輔助保牌型
915,Challenger,1,www,2020/11/25 20:08,鬥士續戰型,坦克開戰型,法師坦克型,射手強化型,輔助保牌型,坦克開戰型,法師控制型,射手技能型,射手技能型,坦克開戰型
915,Challenger,1,www,2020/11/25 19:39,法師拉打型,刺客,法師控制型,射手技能型,坦克開戰型,鬥士續戰型,射手技能型,刺客,射手技能型,坦克開戰型
915,Challenger,1,www,2020/11/25 18:13,射手技能型,法師坦克型,刺客,射手技能型,鬥士爆發型,坦克開戰型,射手技能型,法師控制型,射手技能型,輔助開戰型
915,Challenger,1,www,2020/11/25 17:42,坦克開戰型,刺客,法師坦克型,射手技能型,輔助開戰型,鬥士爆發型,刺客,法師爆發型,射手技能型,輔助開戰型
915,Challenger,1,www,2020/11/25 15:52,鬥士爆發型,刺客,刺客,射手技能型,輔助開戰型,鬥士爆發型,射手技能型,刺客,射手技能型,輔助開戰型
915,Challenger,1,www,2020/11/25 15:20,法師坦克型,射手技能型,法師爆發型,射手技能型,輔助開戰型,法師坦克型,刺客,坦克開戰型,射手技能型,輔助開戰型
915,Challenger,1,oce,2020/11/22 20:53,鬥士爆發型,刺客,刺客,射手強化型,法師爆發型,射手強化型,鬥士續戰型,法師爆發型,射手技能型,法師爆發型
915,Challenger,1,oce,2020/11/22 15:53,刺客,坦克開戰型,射手技能型,射手技能型,法師站樁型,法師坦克型,刺客,鬥士爆發型,射手技能型,鬥士爆發型
915,Challenger,1,oce,2020/11/22 14:54,鬥士全能型,坦克開戰型,法師坦克型,射手技能型,法師坦克型,鬥士全能型,坦克開戰型,刺客,射手技能型,輔助開戰型
915,Challenger,1,www,2020/11/7 20:35,刺客,鬥士續戰型,法師爆發型,射手技能型,坦克開戰型,法師坦克型,刺客,鬥士爆發型,射手技能型,鬥士爆發型
915,Challenger,1,www,2020/11/7 19:38,鬥士全能型,坦克開戰型,鬥士全能型,射手技能型,鬥士爆發型,坦克開戰型,射手技能型,法師爆發型,射手技能型,坦克開戰型
915,Challenger,1,www,2020/11/7 18:59,鬥士全能型,鬥士續戰型,法師坦克型,射手增益型,輔助保牌型,鬥士全能型,法師控制型,法師控制型,射手技能型,坦克阻擋型
915,Challenger,1,www,2020/11/7 18:19,鬥士爆發型,鬥士續戰型,法師坦克型,鬥士全能型,輔助開戰型,坦克開戰型,鬥士續戰型,法師坦克型,射手技能型,鬥士爆發型
915,Challenger,1,www,2020/11/7 17:43,法師坦克型,鬥士續戰型,法師控制型,射手強化型,鬥士爆發型,坦克阻擋型,鬥士爆發型,法師坦克型,射手強化型,輔助開戰型
915,Challenger,1,oce,2020/11/6 16:45,坦克開戰型,法師站樁型,鬥士全能型,射手技能型,輔助開戰型,法師坦克型,鬥士續戰型,法師控制型,射手強化型,輔助開戰型
915,Challenger,1,oce,2020/11/5 01:12,坦克開戰型,鬥士續戰型,法師坦克型,射手技能型,輔助開戰型,坦克阻擋型,刺客,鬥士全能型,射手技能型,輔助保牌型
915,Challenger,1,oce,2020/11/3 10:14,法師拉打型,鬥士續戰型,鬥士全能型,射手技能型,輔助開戰型,鬥士全能型,刺客,法師控制型,射手技能型,輔助保牌型
915,Challenger,1,oce,2020/11/1 22:17,坦克開戰型,刺客,法師爆發型,射手強化型,法師爆發型,鬥士爆發型,法師爆發型,法師坦克型,法師爆發型,輔助保牌型
915,Challenger,1,oce,2020/11/1 21:23,法師坦克型,鬥士爆發型,刺客,射手技能型,坦克開戰型,鬥士爆發型,輔助保牌型,法師坦克型,射手增益型,坦克開戰型
915,Challenger,1,oce,2020/11/1 20:35,鬥士全能型,鬥士爆發型,法師控制型,射手技能型,輔助開戰型,法師坦克型,射手增益型,鬥士全能型,射手技能型,輔助保牌型
915,Challenger,1,oce,2020/11/1 19:41,坦克開戰型,刺客,法師控制型,射手強化型,法師爆發型,鬥士爆發型,刺客,刺客,射手技能型,輔助開戰型
919,Challenger,1,www,2020/12/1 00:16,鬥士爆發型,鬥士續戰型,刺客,射手強化型,輔助開戰型,鬥士全能型,刺客,法師控制型,射手技能型,坦克開戰型
919,Challenger,1,www,2020/11/25 00:29,鬥士全能型,刺客,刺客,射手技能型,輔助保牌型,鬥士爆發型,鬥士續戰型,法師坦克型,射手技能型,法師坦克型
919,Challenger,1,www,2020/11/25 00:03,鬥士全能型,刺客,法師控制型,射手技能型,輔助開戰型,鬥士爆發型,坦克開戰型,鬥士全能型,射手技能型,輔助開戰型
919,Challenger,1,www,2020/11/24 23:18,鬥士爆發型,鬥士爆發型,法師坦克型,射手技能型,法師爆發型,鬥士全能型,射手技能型,刺客,射手技能型,輔助開戰型
919,Challenger,1,www,2020/11/24 21:14,鬥士爆發型,輔助保牌型,法師坦克型,射手技能型,輔助保牌型,鬥士全能型,射手增益型,刺客,射手技能型,輔助保牌型
919,Challenger,1,www,2020/11/24 20:23,坦克阻擋型,刺客,法師控制型,射手技能型,輔助開戰型,坦克開戰型,射手技能型,射手技能型,射手技能型,坦克開戰型
919,Challenger,1,www,2020/11/24 19:59,鬥士全能型,鬥士續戰型,法師站樁型,射手技能型,鬥士爆發型,射手技能型,刺客,法師控制型,射手增益型,法師坦克型
919,Challenger,1,www,2020/11/23 21:01,坦克阻擋型,鬥士續戰型,法師站樁型,射手技能型,坦克開戰型,鬥士續戰型,坦克開戰型,法師坦克型,射手技能型,輔助保牌型
919,Challenger,1,www,2020/11/23 20:22,坦克開戰型,射手技能型,法師坦克型,射手技能型,坦克開戰型,鬥士爆發型,坦克開戰型,鬥士全能型,射手技能型,輔助開戰型
919,Challenger,1,www,2020/11/23 19:49,坦克開戰型,鬥士續戰型,刺客,射手技能型,輔助開戰型,鬥士爆發型,刺客,法師控制型,射手技能型,輔助開戰型
919,Challenger,1,www,2020/11/23 19:04,鬥士全能型,刺客,射手技能型,射手技能型,坦克開戰型,坦克阻擋型,刺客,法師爆發型,射手技能型,法師坦克型
919,Challenger,1,www,2020/11/23 18:18,鬥士全能型,刺客,法師坦克型,射手技能型,輔助開戰型,鬥士爆發型,射手技能型,法師坦克型,射手技能型,輔助開戰型
919,Challenger,1,www,2020/11/21 23:24,鬥士爆發型,法師爆發型,刺客,射手技能型,輔助開戰型,坦克開戰型,鬥士續戰型,刺客,射手技能型,輔助開戰型
919,Challenger,1,www,2020/11/21 22:10,鬥士全能型,刺客,法師坦克型,射手增益型,輔助開戰型,鬥士全能型,刺客,射手技能型,射手技能型,坦克阻擋型
919,Challenger,1,www,2020/11/21 21:01,鬥士爆發型,法師控制型,輔助開戰型,射手強化型,鬥士爆發型,鬥士爆發型,坦克阻擋型,坦克開戰型,射手技能型,法師坦克型
919,Challenger,1,www,2020/11/21 03:08,坦克開戰型,刺客,刺客,射手技能型,輔助開戰型,法師坦克型,射手技能型,法師控制型,射手技能型,輔助開戰型
919,Challenger,1,www,2020/11/21 02:35,坦克阻擋型,鬥士續戰型,刺客,射手技能型,輔助開戰型,法師坦克型,法師控制型,鬥士爆發型,射手技能型,鬥士爆發型
919,Challenger,1,www,2020/11/21 01:25,輔助開戰型,刺客,法師坦克型,射手技能型,射手技能型,坦克開戰型,刺客,刺客,射手技能型,輔助開戰型
919,Challenger,1,www,2020/11/21 00:56,法師坦克型,鬥士爆發型,刺客,射手技能型,輔助開戰型,坦克開戰型,鬥士續戰型,刺客,射手技能型,輔助開戰型
919,Challenger,1,www,2020/11/20 02:35,鬥士全能型,射手技能型,法師坦克型,射手強化型,輔助開戰型,鬥士爆發型,法師爆發型,刺客,射手技能型,輔助開戰型
923,Challenger,1,eune,2020/11/23 01:02,鬥士續戰型,鬥士續戰型,刺客,射手技能型,鬥士爆發型,法師坦克型,刺客,刺客,射手增益型,輔助保牌型
923,Challenger,1,eune,2020/11/17 02:03,鬥士全能型,鬥士續戰型,刺客,射手技能型,輔助保牌型,坦克開戰型,刺客,法師坦克型,射手技能型,輔助保牌型
924,Challenger,1,www,2020/12/5 20:17,鬥士爆發型,射手技能型,刺客,射手技能型,輔助開戰型,鬥士爆發型,刺客,法師控制型,射手強化型,輔助開戰型
924,Challenger,1,www,2020/11/22 23:59,鬥士爆發型,坦克阻擋型,法師站樁型,射手技能型,輔助保牌型,法師坦克型,刺客,刺客,射手技能型,輔助開戰型
924,Challenger,1,www,2020/11/18 00:35,鬥士全能型,射手技能型,刺客,射手強化型,輔助保牌型,法師坦克型,鬥士續戰型,刺客,射手技能型,輔助開戰型
924,Challenger,1,www,2020/11/17 17:08,坦克阻擋型,鬥士續戰型,法師坦克型,射手技能型,坦克開戰型,鬥士全能型,刺客,刺客,射手技能型,輔助開戰型
924,Challenger,1,www,2020/11/8 04:13,坦克開戰型,射手增益型,射手技能型,法師坦克型,輔助開戰型,法師坦克型,射手技能型,輔助保牌型,射手技能型,鬥士爆發型
924,Challenger,1,www,2020/11/8 03:38,輔助保牌型,射手增益型,刺客,射手技能型,輔助保牌型,坦克開戰型,射手技能型,法師拉打型,射手增益型,刺客
924,Challenger,1,www,2020/11/8 02:48,鬥士續戰型,射手技能型,法師爆發型,射手強化型,輔助開戰型,鬥士全能型,法師控制型,鬥士全能型,射手技能型,坦克開戰型
924,Challenger,1,www,2020/11/8 02:04,鬥士全能型,坦克開戰型,鬥士全能型,射手強化型,輔助開戰型,鬥士爆發型,射手技能型,法師坦克型,射手技能型,坦克開戰型
924,Challenger,1,www,2020/11/8 01:37,法師坦克型,射手技能型,法師坦克型,射手技能型,鬥士爆發型,鬥士全能型,鬥士續戰型,刺客,射手技能型,輔助保牌型
924,Challenger,1,www,2020/11/8 00:52,坦克開戰型,鬥士全能型,法師坦克型,射手增益型,輔助保牌型,鬥士爆發型,鬥士續戰型,法師爆發型,射手技能型,輔助開戰型
924,Challenger,1,www,2020/11/8 00:21,鬥士爆發型,射手增益型,法師坦克型,射手技能型,輔助開戰型,法師坦克型,射手技能型,刺客,射手技能型,輔助保牌型
924,Challenger,1,www,2020/11/7 23:34,法師坦克型,射手技能型,法師坦克型,射手技能型,鬥士爆發型,鬥士全能型,法師站樁型,法師控制型,射手強化型,法師爆發型
924,Challenger,1,www,2020/11/7 22:46,鬥士續戰型,法師控制型,坦克開戰型,射手技能型,輔助開戰型,鬥士爆發型,坦克阻擋型,法師爆發型,射手增益型,輔助開戰型
924,Challenger,1,www,2020/11/7 21:48,坦克開戰型,法師爆發型,鬥士全能型,射手技能型,輔助開戰型,法師坦克型,射手技能型,鬥士全能型,射手技能型,輔助開戰型
924,Challenger,1,www,2020/11/7 21:07,鬥士爆發型,射手技能型,法師爆發型,射手技能型,輔助開戰型,鬥士爆發型,法師站樁型,鬥士全能型,射手技能型,輔助開戰型
924,Challenger,1,www,2020/11/7 20:37,射手技能型,法師控制型,鬥士全能型,射手技能型,輔助開戰型,鬥士爆發型,射手技能型,法師控制型,射手技能型,鬥士爆發型
925,Challenger,1,las,2020/12/2 08:50,法師拉打型,鬥士續戰型,法師爆發型,射手強化型,坦克開戰型,鬥士續戰型,刺客,刺客,射手技能型,法師爆發型
926,Challenger,1,na,2020/11/4 15:43,鬥士全能型,法師控制型,刺客,射手技能型,輔助保牌型,鬥士續戰型,輔助保牌型,鬥士全能型,射手技能型,輔助保牌型
926,Challenger,1,na,2020/11/4 14:53,坦克開戰型,鬥士爆發型,刺客,法師控制型,鬥士爆發型,鬥士全能型,刺客,法師坦克型,射手技能型,輔助保牌型
